City,Country,ISO_Country_Code,Region,Continent,Month,Month_Name,Item,Item_Key,Item_Category,Quantity,Unit,Price_Local,Currency_Local,Price_USD,Exchange_Rate,YoY_Inflation_Estimate_Pct,Inflation_Source,FAO_Index_Value,FAO_Index_Date,FAO_YoY_Change_Pct,USDA_All_Food_Forecast_Pct,USDA_Food_At_Home_Pct,Data_Collection_Date,Source_URL,Population_Estimate,Breakfast_Basket_USD
Tel Aviv,Israel,ISR,MENA,Asia,2026-03,March 2026,Lettuce (1 Head),Lettuce_1hd,Vegetables,1.0,head,9.13,ILS,2.53,0.277,8.9,IMF Regional Economic Outlook: MENA 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Tel-Aviv,460613,15.57
Amman,Jordan,JOR,MENA,Asia,2025-10,October 2025,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,1.04,JOD,1.47,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.76
Amman,Jordan,JOR,MENA,Asia,2025-11,November 2025,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,1.06,JOD,1.49,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.81
Amman,Jordan,JOR,MENA,Asia,2025-12,December 2025,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,1.09,JOD,1.54,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.91
Amman,Jordan,JOR,MENA,Asia,2026-01,January 2026,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,1.07,JOD,1.51,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.94
Amman,Jordan,JOR,MENA,Asia,2026-02,February 2026,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,1.1,JOD,1.55,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.2
Amman,Jordan,JOR,MENA,Asia,2026-03,March 2026,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,1.11,JOD,1.56,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.14
Amman,Jordan,JOR,MENA,Asia,2025-10,October 2025,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,0.39,JOD,0.55,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.76
Amman,Jordan,JOR,MENA,Asia,2025-11,November 2025,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,0.41,JOD,0.58,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.81
Amman,Jordan,JOR,MENA,Asia,2025-12,December 2025,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,0.4,JOD,0.56,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.91
Amman,Jordan,JOR,MENA,Asia,2026-01,January 2026,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,0.4,JOD,0.56,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.94
Amman,Jordan,JOR,MENA,Asia,2026-02,February 2026,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,0.4,JOD,0.56,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.2
Amman,Jordan,JOR,MENA,Asia,2026-03,March 2026,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,0.41,JOD,0.58,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.14
Amman,Jordan,JOR,MENA,Asia,2025-10,October 2025,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,1.88,JOD,2.65,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.76
Amman,Jordan,JOR,MENA,Asia,2025-11,November 2025,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,1.89,JOD,2.66,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.81
Amman,Jordan,JOR,MENA,Asia,2025-12,December 2025,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,1.91,JOD,2.69,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.91
Amman,Jordan,JOR,MENA,Asia,2026-01,January 2026,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,1.89,JOD,2.67,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.94
Amman,Jordan,JOR,MENA,Asia,2026-02,February 2026,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,2.04,JOD,2.87,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.2
Amman,Jordan,JOR,MENA,Asia,2026-03,March 2026,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,1.99,JOD,2.8,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.14
Amman,Jordan,JOR,MENA,Asia,2025-10,October 2025,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,1.48,JOD,2.09,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.76
Amman,Jordan,JOR,MENA,Asia,2025-11,November 2025,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,1.48,JOD,2.08,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.81
Amman,Jordan,JOR,MENA,Asia,2025-12,December 2025,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,1.5,JOD,2.12,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.91
Amman,Jordan,JOR,MENA,Asia,2026-01,January 2026,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,1.56,JOD,2.2,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.94
Amman,Jordan,JOR,MENA,Asia,2026-02,February 2026,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,1.57,JOD,2.22,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.2
Amman,Jordan,JOR,MENA,Asia,2026-03,March 2026,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,1.56,JOD,2.2,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.14
Amman,Jordan,JOR,MENA,Asia,2025-10,October 2025,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,4.74,JOD,6.68,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.76
Amman,Jordan,JOR,MENA,Asia,2025-11,November 2025,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,4.79,JOD,6.75,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.81
Amman,Jordan,JOR,MENA,Asia,2025-12,December 2025,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,4.88,JOD,6.88,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.91
Amman,Jordan,JOR,MENA,Asia,2026-01,January 2026,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,4.8,JOD,6.77,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.94
Amman,Jordan,JOR,MENA,Asia,2026-02,February 2026,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,4.99,JOD,7.04,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.2
Amman,Jordan,JOR,MENA,Asia,2026-03,March 2026,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,4.91,JOD,6.92,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.14
Amman,Jordan,JOR,MENA,Asia,2025-10,October 2025,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,4.45,JOD,6.28,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.76
Amman,Jordan,JOR,MENA,Asia,2025-11,November 2025,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,4.43,JOD,6.24,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.81
Amman,Jordan,JOR,MENA,Asia,2025-12,December 2025,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,4.42,JOD,6.23,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.91
Amman,Jordan,JOR,MENA,Asia,2026-01,January 2026,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,4.67,JOD,6.58,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.94
Amman,Jordan,JOR,MENA,Asia,2026-02,February 2026,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,4.67,JOD,6.59,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.2
Amman,Jordan,JOR,MENA,Asia,2026-03,March 2026,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,4.66,JOD,6.57,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.14
Amman,Jordan,JOR,MENA,Asia,2025-10,October 2025,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,10.9,JOD,15.37,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.76
Amman,Jordan,JOR,MENA,Asia,2025-11,November 2025,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,10.99,JOD,15.49,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.81
Amman,Jordan,JOR,MENA,Asia,2025-12,December 2025,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,10.57,JOD,14.91,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.91
Amman,Jordan,JOR,MENA,Asia,2026-01,January 2026,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,11.04,JOD,15.56,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.94
Amman,Jordan,JOR,MENA,Asia,2026-02,February 2026,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,11.17,JOD,15.75,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.2
Amman,Jordan,JOR,MENA,Asia,2026-03,March 2026,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,11.03,JOD,15.55,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.14
Amman,Jordan,JOR,MENA,Asia,2025-10,October 2025,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,1.4,JOD,1.97,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.76
Amman,Jordan,JOR,MENA,Asia,2025-11,November 2025,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,1.52,JOD,2.15,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.81
Amman,Jordan,JOR,MENA,Asia,2025-12,December 2025,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,1.49,JOD,2.1,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.91
Amman,Jordan,JOR,MENA,Asia,2026-01,January 2026,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,1.49,JOD,2.1,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.94
Amman,Jordan,JOR,MENA,Asia,2026-02,February 2026,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,1.55,JOD,2.18,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.2
Amman,Jordan,JOR,MENA,Asia,2026-03,March 2026,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,1.51,JOD,2.13,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.14
Amman,Jordan,JOR,MENA,Asia,2025-10,October 2025,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,1.53,JOD,2.16,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.76
Amman,Jordan,JOR,MENA,Asia,2025-11,November 2025,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,1.6,JOD,2.25,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.81
Amman,Jordan,JOR,MENA,Asia,2025-12,December 2025,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,1.62,JOD,2.29,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.91
Amman,Jordan,JOR,MENA,Asia,2026-01,January 2026,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,1.64,JOD,2.31,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.94
Amman,Jordan,JOR,MENA,Asia,2026-02,February 2026,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,1.64,JOD,2.31,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.2
Amman,Jordan,JOR,MENA,Asia,2026-03,March 2026,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,1.65,JOD,2.33,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.14
Amman,Jordan,JOR,MENA,Asia,2025-10,October 2025,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,0.95,JOD,1.34,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.76
Amman,Jordan,JOR,MENA,Asia,2025-11,November 2025,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,1.04,JOD,1.47,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.81
Amman,Jordan,JOR,MENA,Asia,2025-12,December 2025,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,1.01,JOD,1.42,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.91
Amman,Jordan,JOR,MENA,Asia,2026-01,January 2026,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,1.02,JOD,1.44,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.94
Amman,Jordan,JOR,MENA,Asia,2026-02,February 2026,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,1.03,JOD,1.45,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.2
Amman,Jordan,JOR,MENA,Asia,2026-03,March 2026,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,1.04,JOD,1.46,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.14
Amman,Jordan,JOR,MENA,Asia,2025-10,October 2025,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,1.48,JOD,2.09,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.76
Amman,Jordan,JOR,MENA,Asia,2025-11,November 2025,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,1.63,JOD,2.3,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.81
Amman,Jordan,JOR,MENA,Asia,2025-12,December 2025,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,1.73,JOD,2.44,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.91
Amman,Jordan,JOR,MENA,Asia,2026-01,January 2026,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,1.7,JOD,2.39,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.94
Amman,Jordan,JOR,MENA,Asia,2026-02,February 2026,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,1.61,JOD,2.27,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.2
Amman,Jordan,JOR,MENA,Asia,2026-03,March 2026,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,1.65,JOD,2.33,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.14
Amman,Jordan,JOR,MENA,Asia,2025-10,October 2025,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,0.6,JOD,0.85,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.76
Amman,Jordan,JOR,MENA,Asia,2025-11,November 2025,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,0.7,JOD,0.98,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.81
Amman,Jordan,JOR,MENA,Asia,2025-12,December 2025,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,0.67,JOD,0.95,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.91
Amman,Jordan,JOR,MENA,Asia,2026-01,January 2026,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,0.7,JOD,0.98,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.94
Amman,Jordan,JOR,MENA,Asia,2026-02,February 2026,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,0.68,JOD,0.96,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.2
Amman,Jordan,JOR,MENA,Asia,2026-03,March 2026,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,0.67,JOD,0.95,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.14
Amman,Jordan,JOR,MENA,Asia,2025-10,October 2025,Onions (1 kg),Onions_1kg,Vegetables,1.0,kg,1.02,JOD,1.44,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.76
Amman,Jordan,JOR,MENA,Asia,2025-11,November 2025,Onions (1 kg),Onions_1kg,Vegetables,1.0,kg,1.13,JOD,1.6,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.81
Amman,Jordan,JOR,MENA,Asia,2025-12,December 2025,Onions (1 kg),Onions_1kg,Vegetables,1.0,kg,1.13,JOD,1.6,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.91
Amman,Jordan,JOR,MENA,Asia,2026-01,January 2026,Onions (1 kg),Onions_1kg,Vegetables,1.0,kg,1.13,JOD,1.59,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.94
Amman,Jordan,JOR,MENA,Asia,2026-02,February 2026,Onions (1 kg),Onions_1kg,Vegetables,1.0,kg,1.1,JOD,1.55,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.2
Amman,Jordan,JOR,MENA,Asia,2026-03,March 2026,Onions (1 kg),Onions_1kg,Vegetables,1.0,kg,1.11,JOD,1.56,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.14
Amman,Jordan,JOR,MENA,Asia,2025-10,October 2025,Lettuce (1 Head),Lettuce_1hd,Vegetables,1.0,head,0.43,JOD,0.61,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.76
Amman,Jordan,JOR,MENA,Asia,2025-11,November 2025,Lettuce (1 Head),Lettuce_1hd,Vegetables,1.0,head,0.48,JOD,0.68,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.81
Amman,Jordan,JOR,MENA,Asia,2025-12,December 2025,Lettuce (1 Head),Lettuce_1hd,Vegetables,1.0,head,0.5,JOD,0.71,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.91
Amman,Jordan,JOR,MENA,Asia,2026-01,January 2026,Lettuce (1 Head),Lettuce_1hd,Vegetables,1.0,head,0.48,JOD,0.67,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,6.94
Amman,Jordan,JOR,MENA,Asia,2026-02,February 2026,Lettuce (1 Head),Lettuce_1hd,Vegetables,1.0,head,0.46,JOD,0.65,1.41,8.9,IMF Regional Economic Outlook: MENA 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Amman,4007526,7.2
